country,value
4,55.3464202880859
8,92.8239898681641
12,82.9214477539063
28,98.6486511230469
31,84.7130966186523
32,89.8170394897461
40,97.4635467529297
48,93.4541168212891
50,87.9658737182617
51,92.1980514526367
56,92.9188079833984
64,85.0765762329102
68,83.0995025634766
84,69.5970687866211
90,71.4147033691406
92,63.7777786254883
96,107.147361755371
100,46.9901008605957
104,64.774787902832
108,29.7798690795898
112,97.8408889770508
116,57.7426109313965
120,47.1726417541504
132,68.2231979370117
136,80.397346496582
140,9.81134986877441
144,96.4192199707031
148,15.0399503707886
152,93.491340637207
170,75.7246932983398
188,73.9882125854492
191,98.6807022094727
192,89.3335113525391
196,95.822509765625
203,93.9118576049805
204,45.8471984863281
208,99.3786392211914
214,83.6265335083008
218,96.8260803222656
222,77.4219284057617
232,51.1645393371582
233,102.237823486328
242,102.564277648926
246,99.4887924194336
250,99.6710586547852
262,49.815601348877
268,113.869277954102
270,56.0123405456543
275,93.4770278930664
288,78.1767807006836
292,98.4946212768555
296,94.55615234375
300,94.2714920043945
308,106.680297851563
320,56.3729782104492
340,43.6043701171875
344,105.701011657715
348,92.8796997070313
352,97.814208984375
356,83.2234115600586
360,89.9717636108398
364,90.2268829345703
372,99.0575637817383
376,108.221641540527
380,98.9599227905273
384,52.584400177002
388,84.0585479736328
398,117.914016723633
400,64.3248519897461
404,79.2005462646484
410,100.073173522949
414,92.4291915893555
417,98.0291290283203
418,65.2140884399414
426,47.377799987793
428,99.3590469360352
430,44.2136611938477
438,101.515151977539
440,99.3967590332031
442,114.805709838867
446,98.0594787597656
450,35.4730796813965
458,84.9147720336914
462,111.175018310547
466,29.698169708252
470,103.976699829102
478,45.9422912597656
480,89.2140502929688
484,91.4866561889648
496,105.172409057617
498,84.13330078125
499,89.9447784423828
504,64.4070816040039
508,24.2340297698975
512,105.948593139648
516,76.7076721191406
520,86.5671615600586
524,99.459098815918
562,17.6575298309326
578,97.6848526000977
583,79.4520492553711
586,49.4667701721191
591,76.8048477172852
598,62.1298904418945
604,101.632438659668
608,80.5181274414063
616,99.9483032226563
620,94.894172668457
626,90.8135223388672
634,94.8369827270508
642,88.0100326538086
643,103.404991149902
646,42.4986801147461
659,111.153846740723
662,91.8019790649414
670,92.0436019897461
674,101.941749572754
678,73.5394515991211
682,105.457580566406
686,37.3810997009277
688,97.0302734375
690,110.162002563477
694,72.2191619873047
702,99.6465911865234
703,81.3639984130859
704,97.662712097168
705,95.4332275390625
710,80.0332336425781
724,97.793571472168
729,57.5419998168945
740,47.4272308349609
748,54.0464515686035
752,108.877899169922
756,95.1386489868164
762,96.1816329956055
764,81.0190277099609
768,50.0889701843262
788,77.3839721679688
792,86.52294921875
795,80.0989990234375
796,105.77848815918
798,61.0619506835938
800,26.4255790710449
807,86.1795272827148
818,88.4178314208984
826,101.393989562988
834,29.5695400238037
840,103.384170532227
854,41.3698501586914
860,94.7095413208008
862,75.234260559082
882,102.761207580566
887,53.1047401428223
