country,value
4,65.4205474853516
8,99.3300018310547
12,97.4265213012695
31,99.9380493164063
32,99.5055236816406
48,99.6872024536133
50,94.8624267578125
51,99.8470230102539
64,93.0906295776367
76,99.2041702270508
96,99.7089385986328
104,84.7511596679688
108,88.2217712402344
112,99.8499984741211
120,85.0800018310547
140,38.2686500549316
144,98.7819366455078
148,30.7916107177734
152,99.008659362793
156,99.7835998535156
170,98.8516464233398
174,78.270393371582
178,82.0547866821289
180,84.9895095825195
188,99.4300003051758
203,99.7858810424805
204,60.9480781555176
214,98.8394088745117
218,99.2550506591797
222,97.9737167358398
231,72.7548217773438
232,93.2723922729492
242,99.7443389892578
266,89.7836608886719
268,99.6408081054688
275,99.3362503051758
288,92.490966796875
300,99.1600036621094
332,82.9942474365234
340,96.5158386230469
356,91.6640396118164
360,99.7070770263672
364,98.1013488769531
368,93.5
380,99.9300003051758
384,58.4201507568359
398,99.8973617553711
400,99.3437423706055
404,87.8300018310547
414,99.0801315307617
417,99.75
422,99.751823425293
428,99.8199996948242
430,55.3987007141113
446,99.7987365722656
450,81.198371887207
458,96.8503265380859
462,98.7536468505859
466,50.1347007751465
470,99.3007125854492
478,63.947811126709
480,99.0420303344727
484,99.3184509277344
496,98.629997253418
499,99.1100006103516
504,97.7300033569336
508,70.9124526977539
512,98.6178283691406
516,95.1649017333984
524,92.3938064575195
533,99.5
548,96.2821197509766
562,43.4599990844727
566,75.0287475585938
586,74.5263824462891
591,99.0990905761719
600,98.2815170288086
604,99.0237579345703
620,99.6639175415039
626,83.5390319824219
630,92.3898315429688
634,94.6441116333008
642,99.4291915893555
643,99.6984481811523
646,86.4927673339844
674,100
678,97.7825469970703
682,99.3018798828125
686,69.4784088134766
688,99.7198181152344
690,99.0699996948242
694,66.6485977172852
702,99.9296264648438
704,98.4080963134766
710,95.3238220214844
724,99.7155532836914
728,47.9009590148926
729,73
740,98.6455612182617
748,95.469367980957
764,98.1371688842773
776,99.4411163330078
792,99.7508697509766
800,89.3963088989258
818,88.1925582885742
854,58.2900009155273
858,98.8802719116211
860,99.9999389648438
862,98.7595062255859
882,99.1234817504883
894,92.0915679931641
